date,country,position,streams,artists,artist_genres,duration,explicit,name
2018/02/01,sv,86,9934,"CNCO, Yandel","latin hip hop, reggaeton, latin pop, boy band, reggaeton flow, trap latino",205520,False,Hey DJ
2016/02/18,es,105,126027,"Naughty Boy, Beyoncé, Arrow Benjamin","pop, uk pop, uk contemporary r&b, r&b, dance pop",213019,False,Runnin' (Lose It All)
2022/02/24,mx,89,1146397,Luis R Conriquez,"corrido, sad sierreno, nueva musica mexicana",174863,False,Me Metí En El Ruedo
2017/09/07,mt,78,3348,Camila Cabello,"uk pop, dance pop, pop, post-teen pop",216391,False,Crying in the Club
2022/02/17,us,103,2118990,"Cochise, $NOT","florida rap, viral rap, pluggnb, plugg, underground hip hop, aesthetic rap, rap",180379,True,Tell Em
2016/11/10,be,169,13990,Adele,"pop soul, british soul, uk pop, pop",212040,False,Make You Feel My Love
2018/05/10,se,135,173009,NF,"pop rap, hip hop, rap",212120,False,Let You Down
2016/03/31,pa,149,2869,"OMI, Nicky Jam, Felix Jaehn","pop, dance pop, german dance, latin hip hop, reggaeton, tropical house, electro house, edm, trap latino, pop dance",180967,False,Cheerleader (feat. Nicky Jam) - Felix Jaehn Remix
2022/03/10,ph,140,289916,Bruno Mars,"dance pop, pop",220734,False,Just the Way You Are
2016/09/15,se,199,99376,"Janieck, Sam Feldt","dance pop, uk pop, tropical house, edm, pop dance, electro house, pop edm, pop, dutch pop",170496,False,Feel the Love - Sam Feldt Edit
2021/06/03,mx,51,1354059,"Piso 21, Maluma","reggaeton, latin pop, reggaeton colombiano, colombian pop, trap latino",236731,True,Más De La Una
2017/10/19,co,16,189605,Ed Sheeran,"pop, uk pop",233712,False,Shape of You
2019/11/07,bg,82,5615,Camila Cabello,"uk pop, dance pop, pop, post-teen pop",194686,False,Easy
2013/12/15,dk,27,91810,LIGA,danish pop,234360,False,Den Første Gang
2020/06/04,vn,6,116836,"Hoang Thuy Linh, Binz","v-pop, vietnamese hip hop",231504,False,Ke Cap Gap Ba Gia (feat. BINZ)
2020/06/11,ni,171,4814,Bad Bunny,"reggaeton, trap latino",233128,True,Otra Noche en Miami
2017/12/07,my,167,31937,"Linkin Park, Kiiara","pop, indie poptimism, dance pop, alt z, rap metal, post-grunge, alternative metal, electropop, nu metal, post-teen pop",169800,True,Heavy (feat. Kiiara)
2017/01/26,fr,55,277205,PNL,"french hip hop, pop urbaine",190066,False,Bené
2022/03/10,gb,192,374535,The Notorious B.I.G.,"gangster rap, hardcore hip hop, hip hop, rap, east coast hip hop",229826,True,Hypnotize - 2014 Remaster
2017/04/20,is,132,4593,"Mike Posner, Seeb","pop rap, pop, norwegian pop, uk pop, pop dance, electro house, dance pop, tropical house, pop edm, edm",199226,True,I Took A Pill In Ibiza - Seeb Remix
2019/03/21,pl,168,93368,Dawid Podsiadło,"talent show, polish pop",195666,False,Nie Kłami
2020/05/28,ec,162,32595,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid","latin hip hop, reggaeton, trap argentino, panamanian pop, reggaeton colombiano, reggaeton flow, r&b en espanol, trap latino, colombian pop, pop reggaeton",218586,True,Perreo en La Luna
2020/10/29,it,194,254003,"DrefGold, FSK SATELLITE","trap italiana, italian hip hop",202380,True,SNITCH E IMPICCI (feat. FSK SATELLITE)
2015/09/24,nl,116,72332,"Pitbull, Ne-Yo","pop rap, pop, urban contemporary, miami hip hop, dance pop",229360,True,Time of Our Lives
2021/03/25,tr,38,450141,CJ,nyc rap,123262,True,Whoopty
2022/02/24,pt,34,108684,"ACRAZE, Cherish","southern hip hop, girl group, urban contemporary, hip pop, r&b, dance pop, atl hip hop",157890,False,Do It To It
2021/04/15,tr,16,708319,Diyar Pala,turkish hip hop,177502,False,Uzak Ol
2022/11/10,it,46,785147,thasup,"italian pop, trap italiana, italian hip hop",128266,True,mi @mi o è f@ke
2020/09/17,cy,144,1827,Ritt Momney,"indie pop, bedroom pop",210463,False,Put Your Records On
2017/08/03,ie,185,22953,"Burak Yeter, Danelle Sandoval","nyc pop, electro house",241874,False,Tuesday
2022/09/22,ni,85,15712,Feid,"reggaeton colombiano, urbano latino, colombian pop, pop reggaeton",167760,False,Ferxxo 100
2015/08/20,ni,38,2050,Charly Black,"jamaican dancehall, dancehall",214866,False,Gyal You A Party Animal
2020/12/31,il,145,27909,Arctic Monkeys,"permanent wave, modern rock, rock, garage rock, sheffield indie",161123,False,Why'd You Only Call Me When You're High?
2021/06/03,cz,169,31765,Coldplay,"permanent wave, pop",211294,False,Higher Power
2017/01/12,pl,174,27117,JP Cooper,"neo mellow, pop, dance pop, tropical house, uk pop",220290,False,September Song
2016/10/13,se,183,108710,Adele,"british soul, pop, pop soul, uk pop",285240,False,Someone Like You
2022/01/27,it,185,274373,Irama,"italian pop, italian adult pop",228984,False,La genesi del tuo colore
2016/12/22,hu,55,14292,"Robin Schulz, David Guetta, Cheat Codes","pop, german dance, pop edm, big room, uk pop, post-teen pop, pop dance, deep house, electro house, electropop, dance pop, tropical house, deep euro house, edm",191379,False,Shed a Light
2016/03/17,au,172,59220,Matt Corby,"australian indie, australian pop",245400,False,Belly Side Up
2020/09/24,ar,161,205637,Los Nota Lokos,cumbia pop,161181,False,Soltera Vá
2019/12/19,my,197,45282,Ronghao Li,"mandopop, chinese singer-songwriter, mainland chinese pop",279146,False,年少有為
2015/06/25,ph,214,12580,Kim Chiu,"opm, classic opm",201586,False,Mr. Right
2020/05/07,il,95,25715,Benaia Barabi,israeli mediterranean,201000,False,במקום הכי רחוק
2023/01/26,de,179,455855,Bobby Vandamme,german hip hop,191400,False,Tagelange Regentropfen
2016/04/07,gr,187,2190,Eminem,"hip hop, detroit hip hop, rap",322226,True,"Lose Yourself - From ""8 Mile"" Soundtrack"
2020/12/17,ph,181,221100,Christian Bautista,opm,207786,False,The Way You Look at Me
2020/12/10,global,50,11928999,"Justin Bieber, Chance the Rapper","pop rap, chicago rap, pop, canadian pop, conscious hip hop, hip hop, rap",212093,False,Holy (feat. Chance The Rapper)
2019/04/04,in,102,54651,"ZAYN, Sia","australian dance, pop, australian pop, post-teen pop, dance pop, uk pop",239000,False,Dusk Till Dawn (feat. Sia) - Radio Edit
2016/02/25,cl,191,32855,Baby Rasta & Gringo,"perreo, reggaeton, trap latino, reggaeton flow, salsa choke, latin hip hop",201866,False,Un Beso
2016/02/04,nl,28,334067,Alessia Cara,"pop, canadian pop, canadian contemporary r&b, uk pop, electropop, dance pop, post-teen pop",199453,False,Here
2018/11/15,us,10,6690533,Juice WRLD,"chicago rap, melodic rap",239835,True,Lucid Dreams
2016/11/10,id,92,47859,Maty Noyes,"indie poptimism, indie electropop, alt z, electropop",212026,False,in my miNd
2014/01/05,pe,8,3949,Avicii,"pop rap, pop, pop dance, dance pop, edm",255093,False,Hey Brother
2016/01/14,gt,46,9211,"J Balvin, Yandel, Farruko, Nicky Jam, De La Ghetto, Daddy Yankee, Zion, Arcangel, Sky Rompiendo, Alejandro ""Mosty"" Patiño","latin hip hop, reggaeton, reggaeton flow, reggaeton colombiano, trap latino",373960,False,Ginza - Remix
2017/11/30,pl,135,53035,"Becky G, Bad Bunny","pop, trap latino, reggaeton, latin pop, latin viral pop, rap latina, dance pop",202453,False,Mayores
2016/10/13,se,196,102947,Metallica,"old school thrash, rock, metal, hard rock, thrash metal",350644,False,Moth Into Flame
2019/05/02,is,192,5663,Hafdís Huld,"icelandic pop, icelandic singer-songwriter, icelandic folk",133050,False,Sofðu unga ástin mín
2015/02/15,us,2,4508452,Ed Sheeran,"pop, uk pop",281560,False,Thinking out Loud
2019/04/11,cz,19,54792,"Post Malone, Swae Lee","rap, trap, dfw rap, melodic rap",157560,False,Sunflower - Spider-Man: Into the Spider-Verse
2019/12/26,it,192,321371,"Guè, Marracash","italian underground hip hop, italian hip hop, rap napoletano",227693,True,Brivido
2020/10/22,au,188,233175,Daryl Braithwaite,"australian pop, australian rock",256105,False,The Horses
2016/02/04,de,109,195415,"Tiësto, Oliver Heldens, Natalie La Rose","pop, trance, big room, edm, brostep, electro house, pop dance, progressive electro house, house, tropical house, future house, progressive house, slap house, dance pop, dutch edm",205440,False,The Right Song
2018/02/01,ie,163,31074,"Justin Bieber, BloodPop®","pop, electropop, canadian pop",189466,False,Friends (with BloodPop®)
2015/10/15,de,128,134288,"Rihanna, Kanye West, Paul McCartney","folk rock, pop, chicago rap, urban contemporary, album rock, mellow gold, barbadian pop, rock, art rock, soft rock, dance pop, beatlesque, classic rock, rap",188238,False,FourFiveSeconds
2014/10/05,mt,17,2676,Sam Smith,"dance pop, pop, uk pop",172723,False,Stay With Me
2022/07/14,za,64,46759,"Jack Harlow, Drake","pop, canadian pop, toronto rap, deep underground hip hop, canadian hip hop, kentucky hip hop, hip hop, rap",309327,True,Churchill Downs (feat. Drake)
2015/03/15,us,48,1253839,Nick Jonas,"pop, post-teen pop, dance pop, edm, uk pop",223120,False,Jealous
2022/04/28,ec,63,78492,"J Balvin, Maria Becerra","trap latino, reggaeton, latin pop, reggaeton colombiano, pop argentino",217773,False,Qué Más Pues?
2022/09/29,it,13,1469655,"AVA, Medy, VillaBanks","trap italiana, italian hip hop",180904,True,TÊTE (feat. Medy & VillaBanks)
2019/08/08,ie,180,38240,"Machine Gun Kelly, YUNGBLUD, Travis Barker","pop rap, rap rock, pop, modern rock, rock, british indie rock, ohio hip hop",169397,True,I Think I'm OKAY (with YUNGBLUD & Travis Barker)
2019/06/27,global,20,14995599,"Young Thug, J. Cole, Travis Scott","pop rap, gangster rap, southern hip hop, melodic rap, conscious hip hop, north carolina hip hop, atl trap, slap house, atl hip hop, trap, hip hop, rap",200186,True,The London (feat. J. Cole & Travis Scott)
2019/02/14,cy,15,5067,Ariana Grande,"dance pop, pop",182000,False,NASA
2017/04/13,ee,89,4226,Karl-Erik Taukar,"estonian rock, estonian pop",213422,False,Lähedal
2023/02/09,gb,1,4431403,Miley Cyrus,pop,200454,False,Flowers
2022/01/13,lv,89,9121,LISA,k-pop,168227,False,MONEY
2021/01/28,global,46,10084123,Dua Lipa,"dance pop, pop, uk pop",183290,False,Don't Start Now
2022/04/14,il,95,43930,Nathan Goshen,israeli pop,186263,False,שני ילדים בעולם
2022/03/03,ar,43,797913,"Alvaro Diaz, Rauw Alejandro","puerto rican pop, trap latino, trap boricua, reggaeton",192613,False,Problemón
2020/10/29,fi,100,60657,Jack Harlow,"kentucky hip hop, pop, deep underground hip hop, rap",156578,True,Tyler Herro
2017/03/16,fr,63,272214,JP Cooper,"neo mellow, pop, dance pop, tropical house, uk pop",220290,False,September Song
2018/06/07,mx,80,542874,"Sebastian Yatra, Dalmata","latin hip hop, reggaeton, reggaeton flow, reggaeton colombiano, colombian pop, trap latino",203853,False,SUTRA
2015/03/01,hk,51,12143,MAGIC!,"reggae fusion, pop",224840,False,Rude
2019/08/29,za,90,13086,"Prince Kaybee, Indlovukazi, Supta, Afro Brothers","afro soul, south african pop, south african house, afro house",519334,False,Gugulethu
2021/03/04,sv,144,16865,"Feid, Justin Quiles","latin hip hop, reggaeton, reggaeton colombiano, colombian pop, pop reggaeton, trap latino",232653,False,PORFA
2022/11/10,gt,198,52250,Morat,"latin pop, colombian pop",228399,False,Si La Ves
2020/04/09,br,148,615036,Marília Mendonça,"sertanejo, arrocha",162750,False,Sem Sal - Ao Vivo
2019/12/12,il,27,49713,"Y2K, bbno$","pop rap, canadian hip hop, vapor trap, dark trap",160626,True,Lalala
2016/06/23,py,170,3258,The Weeknd,"pop, canadian contemporary r&b, canadian pop",242253,True,The Hills
2020/11/12,gb,152,401479,Little Mix,"talent show, pop, uk pop, post-teen pop, girl group, dance pop",174240,False,My Love Won't Let You Down
2022/09/01,vn,66,97020,dhruv,"nyc pop, chill r&b, pop",171743,False,double take
2022/05/19,ph,130,308587,Skusta Clee,"pinoy hip hop, tagalog rap, opm",214500,False,Lagi
2021/02/25,hk,92,30960,Glass Animals,"gauze pop, indietronica, shiver pop",238805,False,Heat Waves
2018/05/17,do,186,6722,"Spiff TV, Anuel AA, Bad Bunny, Future","hip hop, rap, reggaeton, atl hip hop, reggaeton flow, trap boricua, trap latino, southern hip hop, trap",247982,True,"Thinkin (feat. Anuel AA, Bad Bunny & Future)"
2015/10/15,gb,153,145572,Ella Eyre,"dance pop, uk pop, post-teen pop, tropical house",236293,False,We Don't Have To Take Our Clothes Off
2017/09/28,gr,74,6685,"Selena Gomez, Gucci Mane","pop rap, gangster rap, southern hip hop, pop, rap, dirty south rap, dance pop, atl hip hop, trap, hip hop, post-teen pop",186112,False,Fetish (feat. Gucci Mane)
2022/05/26,ae,190,10271,Troye Sivan,"viral pop, dance pop, pop, australian pop",201538,False,Strawberries & Cigarettes
2020/10/08,fi,103,58006,Lauri Tähkä,"finnish pop, suomi rock, finnish dance pop",227584,False,Jääkukkia
2017/11/23,cl,136,113925,"Sean Paul, Dua Lipa","pop rap, pop, uk pop, dancehall, dance pop",221176,False,No Lie
2016/01/28,dk,27,242362,The Weeknd,"canadian contemporary r&b, pop, canadian pop",235653,True,In The Night
2018/09/06,global,193,3928000,Travis Scott,"slap house, rap",231963,True,WAKE UP
2017/02/16,gb,58,556124,Ed Sheeran,"pop, uk pop",258986,False,Photograph
2020/05/07,ie,151,47342,Journey,"album rock, mellow gold, rock, soft rock, classic rock, hard rock",250986,False,Don't Stop Believin'
2020/11/12,ec,30,110366,Ozuna,"puerto rican pop, trap latino, reggaeton",217240,False,Caramelo
2019/07/11,fr,89,434160,"Angèle, Roméo Elvis","belgian hip hop, variete francaise, french hip hop, belgian pop",202120,False,Tout oublier
2020/07/02,nl,101,231901,Tino Martin,dutch pop,241583,False,Zij Weet Het - Studio Versie
2015/06/04,pe,153,5888,Soda Stereo,"latin alternative, argentine rock, ska argentino, post-punk argentina, latin rock, rock en espanol",292266,False,Persiana Americana - Remasterizado 2007
2020/05/28,us,55,2734236,Tones And I,"pop, australian pop",209754,False,Dance Monkey
2020/04/02,do,169,10476,"KAROL G, Anuel AA","reggaeton, trap boricua, reggaeton flow, reggaeton colombiano, trap latino",203093,False,Follow
2018/04/19,py,109,9985,Piso 21,"reggaeton, latin pop, reggaeton colombiano, colombian pop, trap latino",181048,False,Besándote
2021/04/01,bo,130,19468,Maluma,"reggaeton colombiano, trap latino, reggaeton",193699,False,ADMV
2020/11/26,py,58,61508,"KHEA, Natti Natasha, Prince Royce, Lenny Santos","latin hip hop, trap argentino, reggaeton, bachata, trap triste, latin pop, argentine hip hop, rap latina, trap latino",256253,False,Ayer Me Llamó Mi Ex – Remix
2013/09/22,ie,15,11259,Avicii,"pop rap, dance pop, pop dance, edm, pop",233346,False,You Make Me
2015/01/18,uy,61,3759,Marka Akme,"cumbia pop, previa, cumbia villera",178452,False,Linda
2016/06/09,es,107,155814,Family of the Year,stomp and holler,190280,False,Hero
2017/05/11,do,36,24151,Ozuna,"puerto rican pop, trap latino, reggaeton",226704,False,Dile Que Tu Me Quieres
2014/11/23,bg,65,1511,"Tinashe, A$AP Rocky","urban contemporary, dance pop, alternative r&b, electropop, metropopolis, r&b, hip hop, rap, post-teen pop, east coast hip hop, pop",232786,True,Pretend (feat. A$AP Rocky)
2017/02/02,my,32,83989,Bruno Mars,"dance pop, pop",261240,False,Versace on the Floor
2020/01/23,eg,80,8238,"Amr Diab, Marshmello","brostep, pop dance, progressive electro house, rif, edm, persian pop, dance pop, pop, arab pop, belly dance, egyptian pop",139920,False,Bayen Habeit
2015/09/03,bo,141,1808,Bruno Mars,"dance pop, pop",233653,False,Locked out of Heaven
2019/09/12,hu,18,54024,Lewis Capaldi,"pop, uk pop",182160,False,Someone You Loved
2019/07/11,bg,20,11137,Lil Nas X,"pop, lgbtq+ hip hop",113013,False,Old Town Road
2015/02/01,cr,49,9459,Meghan Trainor,"pop, hip pop, post-teen pop, dance pop, uk pop",182666,False,Lips Are Movin
2021/03/04,bo,129,19910,"Wisin, Yandel, Farruko, Jon Z, Don Chezina, Chencho Corleone, Myke Towers","perreo, latin hip hop, reggaeton, reggaeton flow, trap latino",366613,False,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix"
2020/09/03,ma,180,7265,"Maes, Booba","rap conscient, rap francais, francoton, french hip hop, pop urbaine, old school rap francais",193453,True,Blanche
2017/12/07,se,178,145857,Ed Sheeran,"pop, uk pop",281560,False,Thinking out Loud
2016/01/28,do,25,13646,David Guetta,"pop, big room, pop dance, dance pop, edm",193333,False,Bang My Head (feat. Sia & Fetty Wap)
2020/02/27,ar,5,1323912,"Rauw Alejandro, Farruko","puerto rican pop, trap latino, latin hip hop, reggaeton",199711,False,Fantasias
2022/07/07,pl,122,255860,ReTo,"polish trap, polish hip hop",211225,True,Blask
2022/11/03,hu,182,31475,Måneskin,"italian pop, indie rock italiano",173346,True,I WANNA BE YOUR SLAVE
2020/10/22,hk,77,35423,Hwa Sa,"korean mask singer, k-pop",199026,False,Maria
2020/01/30,dk,46,163234,Selena Gomez,"dance pop, pop, post-teen pop",206458,False,Lose You To Love Me
2022/01/06,jp,133,223620,Hikaru Utada,"anime, j-pop, japanese singer-songwriter, classic j-pop",252026,False,One Last Kiss
2019/09/26,bg,198,3523,"BTS, Halsey","pop, k-pop, indie poptimism, k-pop boy group, etherpop, electropop, dance pop",229773,False,Boy With Luv (feat. Halsey)
2016/12/15,cl,59,149423,Denise Rosenthal,pop chileno,216986,False,Cambio De Piel
2021/09/16,tr,44,551348,Batuhan Kordel,turkish singer-songwriter,216789,False,Anıları Sakla
2015/03/01,cz,119,4251,Coleman Hell,"canadian pop, indie poptimism, pop rock",213706,False,2 Heads
2019/01/10,ph,124,194556,"Lauv, Julia Michaels","pop, alt z, electropop, dance pop, post-teen pop",174860,False,There's No Way (feat. Julia Michaels)
2017/11/16,gr,93,5822,Rita Ora,"pop rap, pop, uk pop, post-teen pop, electropop, dance pop, tropical house, edm",180757,False,Your Song
2021/04/01,nz,89,63310,SIX60,"nz pop, nz reggae, pacific islands pop",211959,False,Vibes
2020/12/31,sg,118,51172,Sam Smith,"dance pop, pop, uk pop",213869,False,Diamonds
2017/08/17,gb,102,365584,Khalid,"pop r&b, pop",219080,False,Location
2015/07/09,fi,12,181309,Lost Frequencies,"tropical house, belgian edm, pop dance, edm, pop",138842,False,Are You With Me - Radio Edit
2022/06/23,gb,145,459104,Aitch,manchester hip hop,137895,True,1989
2020/02/13,ie,166,40574,"Loud Luxury, Brando","pop, covertronica, pop dance, electro house, dance pop, tropical house, pop edm, edm",163216,False,Body (feat. brando)
2018/01/11,bo,117,7259,Ed Sheeran,"pop, uk pop",281560,False,Thinking out Loud
2019/07/04,lt,98,5995,Luca Hänni,german pop,180816,False,She Got Me
2016/05/19,do,50,14780,Adele,"british soul, pop, pop soul, uk pop",295493,False,Hello
2017/01/26,lv,193,2391,"ODESZA, Madelyn Grant","chillwave, edm, ninja",160000,False,Sun Models (feat. Madelyn Grant)
2020/06/04,gt,106,34491,Camilo,"reggaeton colombiano, colombian pop",201226,False,No Te Vayas
